tract,percent_vehicle_alone_2016,percent_vehicle_alone_2015,percent_vehicle_alone_2014,percent_vehicle_alone_2013,percent_vehicle_alone_2012,percent_vehicle_alone_2011
8201.01,75.10816926886777,75.17531557,78.04123711,78.89532901,82.53182461,83.10110754
8201.03,81.51078821206922,82.48337029,78.28746177,78.04136253,74.46428571,71.58071749
8201.04,75.87520029154263,75.94291539,77.45454545,79.89218329,84.67614534,85.97333333
8202.01,75.04176783993262,75.23302264,76.31646545,75.16505841,81.02684389,81.41993958
8202.02,73.17022600392598,73.64576993,76.21722846,76.45645646,68.58168761,65.85635359
8203.0,70.08003905291612,70.5615942,68.94599303,65.33386645,68.07931571,68.8988764
8204.0,68.15664745703157,68.44987363,65.82978723,71.43518519,69.36132202,66.35135135
8205.01,82.93349105475677,83.42767296,84.52617628,83.00954890000001,85.29614325,85.85591540000001
8205.02,75.33753319326655,75.76628352,79.27970065,74.41457069,73.43532684,71.52842498
8206.03,72.64938385538248,72.69709544,73.92661983,81.37787056,79.3902439,74.106814
8206.04,73.93844070921476,74.04403244,73.21428571,79.54279015,81.9523269,80.40988547
8206.05,83.14201444587944,84.16438356,82.17768147,82.28723404,73.59281437,83.10858765
8206.06,82.28361584443911,83.13745529,78.05659370000001,78.31325301,79.68217934,84.20454545
8207.0,75.94281357126974,76.31659056,73.65485564,80.87784961,79.26213592,80.98459226
8208.0,65.17361009917211,65.50429185,64.51923077,65.2572593,63.01446051,66.39534884
8209.01,83.73783568225514,84.18480675,87.63102725,86.50947043,85.64680233,81.56108597
8209.02,73.12667171787187,73.4830387,72.24806202,73.78746594,75.04051864,76.48272305
8210.01,83.1318060978692,83.77392890000002,82.82261545,86.02050326,82.51199302,82.56920415
8210.02,75.51720940382027,75.99497277,75.40574282,70.85927771,76.0749255,74.54850903
8211.01,76.13329569072764,76.39528929999999,78.31384016,78.40805124,79.80943739,79.61383026
8211.02,79.69475476186089,80.50991501,77.32884399999999,70.24838013,76.29146275,72.66395821
8212.0,72.61095190118161,73.02238806,75.03980892,76.27821281,69.77491961,67.34333628
8213.0,78.7106756638494,79.52483801,81.10678772,76.97784809999999,69.81503345,69.87906274
8214.01,76.16447883790613,77.23631509,72.61380323,65.33052039,64.9614576,76.13715885
8214.02,72.32822794566476,72.66387727,73.28903654,72.75641026,73.03087587,73.38173019
8215.0,66.92240539555682,67.46794872,63.17567568,58.157099699999996,64.0167364,64.33666191
8216.0,71.81078222669268,72.39610056,70.21686747,72.25838758,67.40740741,69.44844125
8217.0,77.74504361335696,78.18491692,77.37444058,81.03207809999999,79.29411765,78.22580645
8218.0,74.05511260510401,74.11593146,75.71273908,80.34682081,81.46977479,80.88905775
8219.0,75.5453760584764,75.82370561,77.7972028,79.14194432,78.13321648,80.69868996
8220.0,86.53538797022455,87.18338399,83.76990241,86.97219361,90.02624672,88.97959184
8221.01,73.04595867174679,73.57967667,69.24860853,70.92574735,72.84007353,76.73487544
8221.02,73.86868080103098,74.47619048,70.94499295,71.61163135,71.57584683,72.16796875
8222.0,77.18266270264226,77.71709448,76.74013921,72.93274531,77.37819026,81.1147541
8223.01,90.44506386169354,91.56545209,88.93695921,87.50761731,83.3996589,81.39534884
8223.02,80.17241096458919,80.53097345,85.61946903,85.00851789,80.80301129,77.97833935
8224.0,75.73180389492366,75.54872695,80.90303479,82.27127091,88.03716609,88.23070928
8225.0,75.63628042288592,76.19934793,77.28265618,73.78129117,72.17825906,71.28421053
8226.01,86.13971478995244,86.68555241,86.84210526,87.76803119,89.37172775,89.49027851
8226.02,80.14882104368272,80.67967275,83.20537428,79.07053395,79.0459364,78.53815837
8227.01,79.90566870003252,79.85034741,85.60397132,86.11852643,90.95716552,89.78906999
8227.02,75.34651551214144,75.70659489,74.836173,74.64874771,78.46803378,81.71355499
8228.01,81.0710575533857,81.71206226,82.26176808,79.13598429,79.09836066,81.76682075
8228.02,79.25951012509242,80.17894012,75.01561524,71.62337662,73.8372093,73.06482064
8229.0,83.08550850400185,83.72881356,80.83333333,81.43036386,84.68899522,75.25773196
8230.01,79.1023562694452,79.55758963,81.90368698,82.26032190000001,78.76734429999999,76.79214403
8230.02,81.4896567686336,82.56216556,78.06847545,74.46134347,72.5951129,72.43123617
8231.01,82.4335112907207,83.09368192,83.15068493,85.13819665,80.21001616,78.85714286
8231.02,81.16411548565698,81.51210868,83.35260116,84.30071863,85.35457348,83.30550918
8232.0,81.46213186860228,82.18313036,77.99367375,80.89652283,80.70953437,82.91475062
8233.02,75.13625041321872,75.7204611,72.22783957,71.73380035,74.42261289,71.49466192
8233.03,78.28741023297344,78.37051406,83.20126783,82.76367188,85.59670782,83.98674765
8233.04,80.19462843462959,81.03262818,80.14861996,77.19731733,73.55736592,73.51221190000001
8234.0,74.98503460661954,75.27272727,80.16491067,79.91587802,74.61035696,72.71293375
8235.0,69.46665816573457,69.80273141,67.10826862,68.23529412,71.19301649,73.34987593
8236.02,83.31878577817811,83.85854342,85.28902735,85.40447504,84.03571429,85.99429793
8236.03,73.71698978101858,74.21686747,68.93081761,68.58710562,76.10474632,73.05785124
8236.04,75.09857333082631,75.28301887,80.18867925,78.44646606,77.91023843,80.92991914
8236.05,73.06953636391121,73.34401709,73.34041423,76.79180887,75.70912842,78.96622313
8237.02,81.15140995581898,81.43236074,82.51768868,86.39949511,87.31208659,86.97744361
8237.03,73.94828329164731,74.02552604,79.63289799,74.83552632,78.97558070000001,80.46940486
8237.04,88.06377263611672,88.92433911,85.99439776,88.78804058,86.23581648,88.90092041
8237.05,79.22032462694814,79.79635584,79.54422138,77.91780822,78.39142091,74.41634241
8238.01,80.37029500252149,80.75040783,82.40456341,80.23310023,83.97548161,85.18847007
8238.03,77.87588019498854,78.24175824,79.95573822,80.61713601,79.79924718,80.74098798
8238.05,80.66104189489565,80.90040928,84.95145631,80.75284091,86.50568182,82.01634877
8238.06,71.9606973544696,72.33632863,72.96962182,69.7515528,71.85185185,71.42038946
8239.01,81.00739263204791,81.73515982,80.79430943,76.86185333,78.1289507,80.12738854
8239.03,75.18667253547127,75.61669829,75.08274232,74.48015123,76.05700713,74.16741674
8239.04,83.51655481561274,84.00481058,87.17146433,85.04792332,84.6057572,83.49282297
8240.03,84.69663117874804,85.04196643,86.6875,90.84022039,90.61439879,87.82373405
8240.04,74.33938961782636,74.58949097,77.58260142,77.67230706,76.29658087,80.12024048
8240.05,80.41579627993539,81.26546483,77.05989111,75.76495132,76.31858407,74.78323699
8240.06,89.04291244214215,90.05497251,86.48241206,85.44366899,84.94461229,82.35014272
8241.05,83.35781393358761,83.78298251,85.16184474,85.16732842,87.32394366,87.60376314
8241.06,82.66855761260689,83.50725375,81.72413793,79.05701754,78.2463929,78.54643338
8241.07,85.72899886171692,86.69201521,83.31762488,81.6833182,80.95396931,75.99871134
8241.08,83.62721154069614,84.02948403,86.60621762,88.38062622,86.94491628,88.40070299
8241.13,79.80646221418228,80.20802377,80.18070533,80.22670025,83.60488798,85.41525996
8241.14,76.54945056119547,76.91648822,76.99154428,77.25388601,79.23686819,82.17171717
8241.15,78.29931771157042,78.92425906,76.66088966,73.79104478,77.6621787,75.94793435
8241.16,75.12946029907194,75.499804,78.8559322,78.74047333,73.94683027,72.14461791
8241.17,87.85059815267842,88.69875893,85.95832551,85.82826748,86.62531498,82.57887517
8241.19,74.89432453742734,75.11945392,78.55438118,77.66423358,77.6504298,79.03048109
8241.2,79.98044435705793,80.66511988,81.9540548,81.13746785,75.03768465,72.26738934
8241.21,88.7850763118318,89.38723942,90.93567251,89.87129267,91.13436123,90.08908686
8241.22,77.66582201810213,77.88369876,78.67533271,80.57926829,84.15142765,86.25040440000001
8241.23,78.9956797563177,79.41849817,82.0542817,81.20159587,79.45690673,79.80463979999999
8243.0,65.43534313459918,64.99312242,72.39057239,80.57065217,75.60827251,78.03030303
8244.0,87.71460557377979,89.22363847,82.53012048,74.72660996,73.29787234,72.10884354
8245.03,83.29379831980147,83.95904437,84.79551451,84.02061856,81.25393825,83.51511374
8245.05,80.17519374167927,80.35759898,83.94960285,86.78968951,86.37310324,81.65028299
8245.06,86.10839076438208,86.69769721,88.22425522,84.10374936,87.83473604,84.75452196
8245.07,78.28220987864594,78.76330461,76.91154423,79.16270219,80.23866348,79.19655667
8246.01,86.35094568509851,87.37201365,84.58040513,83.56582389,79.69043152,78.94488931
8246.02,88.86726486871316,90.11994949,82.53486962,78.61374408,82.26993865,82.64020164
8247.01,80.62706585362135,81.2093953,78.57883817,84.79366874,81.13553114,77.86350148
8247.02,72.90674910111098,73.29016592,71.12299465,73.26732673,74.68460892,75.28183716
8248.0,67.91424804869382,68.01129488,66.29570747,72.69417476,73.39919502,76.53516295
8249.0,75.88493365881405,76.46432375,78.59358842,68.89830508,72.35246564,70.77259475
8250.0,79.45015966713723,80.0472255,82.01144726,78.24909747,76.55319149,78.81632653
8252.0,84.77249020714486,85.32934132,87.60045924,87.57687577,85.13356562,86.10129564
8253.02,77.20786116651462,77.69808743,79.35368043,76.35228849,76.06568833,77.20883534
8253.03,77.23807487280777,77.44360902,79.9062988,80.16438356,82.5927862,81.08262108
8253.04,74.98584463863544,75.51498127,73.97579143,73.43324251,73.91732283,80.21148036
8254.0,81.97143983274078,82.61946903,81.25212657,81.55044008,81.44044321,76.98385435
8255.01,77.91244480429975,78.30009497,80.76358297,80.3672934,78.77249654,82.14944649
8255.03,74.9935309959811,75.30712531,75.90725806,74.88047076,77.99852833,80.16831321
8255.04,79.40637640384898,79.90126939,81.00558659,82.91262136,79.00063251,75.36050157
8255.05,79.95345780668946,80.72289157,76.95984704,72.50976563,77.99279928,78.13517915
8256.0,82.25836160051675,83.04412494,80.02108593,82.47674988,79.20741122,82.16270844
8257.0,76.18950140294184,76.54569892,76.85691947,79.27007299,78.33333333,76.76639083
8258.01,78.15647268101155,79.06066536,72.46732026,70.00814996,73.6349454,75.28696826
8258.02,80.57372668920789,81.15138593,79.35368043,79.63152508,81.55386082,86.79511278
8258.03,72.30027344092377,72.74872198,72.64573991,70.82395317,70.79365079,68.70689655
8259.0,78.96099168258016,79.32330827,82.47663551,83.72456964,80.19093079,74.19112114
8260.0,78.68831012948067,78.99159664,76.92967409999999,84.16547789,85.021398,79.7037037
8261.0,72.92064074826345,73.23592302,74.68938587,71.82982239,74.2211838,66.26804124
8262.01,64.01171494991209,63.76068376,65.93503073,71.29714811,73.4082397,72.63726373
8262.02,77.20260642461727,77.81236105,76.74514663,72.861903,75.43171115,68.34372217
8263.01,63.49891981538505,63.36368506,66.81415929,70.63351095,68.52589641,63.16067653
8263.03,75.63733300747289,75.72992701,78.26333712,80.65352697,82.68330733,82.96918768
8263.04,66.01255279193182,65.90351594,65.28081692,72.5,74.89082969,79.44492628
8264.01,74.77755164186907,75.29620853,76.326774,73.84087006,71.88888889,74.41860465
8264.02,74.69002654799566,75.32833021,74.2248062,74.38628995,69.90335941,71.51567944
8265.0,66.98498971558335,67.02386751,70.05376344,67.67782427,70.85096379999999,75.51724138
8266.0,67.0578935756351,67.08391284,67.93595846,68.86792453,72.68557131,74.53151618
8267.0,67.64584462104956,67.80238501,69.94633274,69.12691269,69.17497733,67.36585366
8268.0,71.37228429289367,71.82608696,70.44793485,71.13821138,69.85754986,72.63039821
8269.01,89.21785612824247,90.13806706,90.38461538,85.01026694,85.08064516,71.24183007
8269.02,79.22077247672333,79.5620438,80.90909091,81.67202572,82.93515358,75.71428571
8270.0,60.0124568311097,60.06339144,62.14099217,57.33788396,60.76076076,61.77861873
8271.0,67.34552715638127,67.85714286,61.73594132,63.88508892,65.92865929,65.39379475
8272.0,85.01478205928429,85.47717842,89.29663609,86.39896373,87.25231176,79.82631931
8273.0,72.43027293373723,73.48790323,65.68181818,68.16479401,60.457856400000004,68.6440678
8274.0,75.74759345585578,76.46586345,73.4608985,74.37145174,70.98445596,66.54240447
8275.0,73.95151382139903,74.22552664,76.60747091,75.20259319,75.86795674,72.62379055
8276.0,79.1539349151281,79.86041874,77.01260912,73.68961973,77.39872068,81.90909091
8277.0,84.02467828394198,84.82490272,82.88770053,79.17133259,81.80764774,79.63340122
8278.01,80.61807882876596,80.96774194,82.70388615,85.99640934,84.08551069,79.16167665
8278.02,73.65137864877165,73.71428571,74.21981004,78.79403794,81.78269356,84.88924051
8278.04,71.12270810224328,71.6802168,70.39517749,73.40876945,66.07142857,58.00330033
8278.05,75.92156105598306,76.84537685,71.26865672,69.28460342,68.51289833,68.44477836
8279.01,76.61559421722082,76.75367047,79.2693288,80.01700679999999,83.31838565,85.78336557
8279.02,86.72467253864298,87.59231905,85.73536645,86.16915423,83.37730871,87.58512309999999
8280.0,79.52421429892757,80.03605228,80.54749067,78.24213701,80.07346189,85.24379812
8281.0,75.16917364764491,75.55775905,71.74205105,75.50022232,79.34651069,80.30303029999999
8282.01,74.67047633634809,74.92323439,75.04734848,77.9143898,78.85068299999999,81.35444151
8282.02,77.03648599650597,77.1743742,83.37225596,85.30287984,80.38702929,79.63800905
8283.0,78.06127463051465,78.65168539,76.86472819,76.34342187,77.34706239,78.34793492
8284.01,68.91086806242912,69.00849858,70.50770108,69.76190476,73.38935574,76.56500803
8284.02,80.10451608547284,80.52503053,82.24127373,81.57290471,82.09382151,74.89247312
8285.03,76.31506063766133,76.84021544,73.61197754,76.49739583,77.03523694,73.81228273
8285.04,80.29510524990953,80.69481091,82.19380226,79.87012987,83.48751156,82.98153034
8285.05,81.81497961313733,82.38195913,80.04369993,81.93146417,84.01102688,84.34844193
8285.06,83.25568242611683,84.0,80.11774150000001,79.87574284,83.24293463,81.91904048
8286.01,77.83562270899151,78.46958175,76.90487459,76.94931774,75.47537786,71.22194514
8286.02,69.26051436182996,69.62273395,69.72754793,66.598778,68.39167935,68.47165992
8287.01,77.30941720735579,78.05714286,73.20687611,70.16129032,75.11111111,71.36
8287.02,86.40043122244998,87.64940239,85.88957055,75.09903792,74.41745166,74.94199536
8288.01,74.89182747119223,74.97890295,75.67332754,75.63143124,83.80317786,82.27731864
8288.02,81.3776493236725,81.79231863,82.57107540000001,82.4442944,85.0377488,85.92857143
8289.0,82.72375158100314,83.79970545,77.79390421,74.96542185,75.70281124,74.66945024
8290.0,75.15084619079833,75.64102564,78.02197802,73.01587302,72.51184834,75.11111111
8291.0,60.84486492792769,61.05428796,63.03871439,60.08869179999999,57.44832502,60.47372317
8292.0,79.58835510440183,79.99227501,82.35294118,82.67215569,80.94867807,80.22690438
8293.01,84.48680435547767,85.11716276,86.70248489,81.84227966,84.21052632,83.35253456
8293.02,62.630486262225034,62.868525899999995,60.03898635,60.66606661,63.23377961,67.62513312
8294.01,68.88251109957244,68.66485014,75.0,78.37209302,76.80412371,80.7775378
8294.02,77.02106347401926,77.75393419,76.0,75.22871217,71.78343949,68.56084002
8295.0,84.73958884659731,85.68614576,85.51572787,79.41576087,77.74886142,80.96166342
8296.0,86.37877549230973,87.44027304,84.90284006,83.59317001,78.44396859,78.3565664
8297.0,77.42542439630566,78.19433818,75.26475038,73.29842932,72.74206672,76.89848122
8298.0,64.542973745464,64.33703462,66.95979899,72.86279282,72.49592170000001,71.43810477
8299.01,76.61213625571231,77.09710219,75.32121212,77.61126249,77.39678097,78.25885622
8299.02,71.0115687895027,71.2537092,69.77339181,76.08117099,74.13217623,76.58411065
8300.01,83.0827906288892,83.54876616,82.30769231,88.94230769,86.89458689,90.27777778
8300.03,76.12867431295034,76.38310529,78.97664071,80.24585477,79.16558018,76.13086771
8300.04,76.85793913346394,77.61234434,72.11389663,71.65504122,74.30714053,70.66578774
8300.05,70.44106026975304,70.69994574,70.61452514,72.82838983,72.26784586,73.40631037
8300.06,66.75748709057818,66.45768025,73.78435518,77.91855204,74.62932455,80.78817734
8300.07,84.26283854502039,85.26582278,85.85144012,81.86753529,74.33532284,73.40425532
8300.08,72.7839555858958,72.81368821,74.47102116,74.82332155,81.06904232,77.49263778
8301.0,84.61239495141817,85.62962963,85.52447552,76.92806222,76.01781170000001,73.24393359
8302.01,72.05845363968487,72.66104294,70.81081081,68.03744567,67.94738664,63.54574582
8302.02,65.49715341920675,65.86447118,64.63414634,60.82251082,63.61774744,66.55716163
8303.0,59.62751283523499,58.79249707,66.75764192,70.97560976,77.42742743,82.99092212
8304.0,80.88712527718776,81.69092945,77.01453104,79.83719474,77.97482838,75.85421412
8305.0,54.531535816792356,54.96979681,48.40840841,51.47147147,47.78378378,51.43884892
8306.0,36.63957198640348,36.22108977,35.6334041,35.00501505,38.14080656,35.02824859
8307.0,28.55442146205491,27.95156408,27.95,28.760162599999997,29.53914492,30.28820011
8308.0,31.778280183098094,31.02150538,33.64955357,36.24577227,36.15560641,40.16250725
8309.0,62.44022063375388,62.7558662,62.99376299,56.76136364,59.29304447,55.6422569
8310.0,42.78776993232088,42.71481943,43.08062575,39.98804543,38.00243605,41.14803625
8311.0,55.09573661849324,54.94534097,55.035192200000004,56.59326081,59.08718229,61.87394485
8312.0,53.99088565999039,53.78755819,57.18132855,54.02669121,56.6590389,53.91595033
8313.0,52.426576009129406,51.60493827,51.5625,55.35248042,73.02904564,72.82377919
8314.0,59.97176870703571,60.52631579,57.15883669,55.58312655,51.19667014,46.12403101
8315.0,73.99353668766751,74.95917256,65.12276786,67.49602965,67.36543909,68.67119302
8316.0,65.92595090634131,66.32541133,66.54438738,62.4872579,62.13143872,61.90317195
8317.0,65.2463334169707,65.11423549999999,63.2,72.05153617,75.17899761,69.54156954
8318.0,50.99961588868396,50.92274007,51.82323857,47.20257235,50.98309762,47.54521964
8319.0,36.8983682245216,36.71759487,37.04463828,35.28489284,31.37986148,27.84530387
8320.0,31.617855108337515,31.18948824,29.72453555,29.20054201,31.20567376,30.58124174
8321.0,27.02557328879606,26.38352638,26.43884892,27.67123288,28.05251641,27.72560229
8322.0,48.41843489858529,47.97297297,54.01885945,51.3413506,51.93653756,49.23215899
8323.0,51.28085562645518,50.79006772,53.90127389,58.48527349,59.04183536,62.33153639
8324.0,40.198904266766164,39.76377953,35.18518519,42.50253293,46.40304907,47.52964427
8325.0,42.86265235490211,42.21525601,44.397463,49.15254237,50.77864294,49.29418408
8326.0,28.71125080220198,27.86366831,30.95964734,32.71221532,33.50877193,33.38150289
8329.0,29.453546534912793,28.90625,31.37535817,33.26007326,26.96546657,26.07655502
8330.0,41.00936636410852,40.77981651,40.08810573,37.98235943,40.26845638,39.54834974
8331.0,42.86972845081372,42.40651765,45.39623422,44.68524252,46.02190535,43.55294629
8333.0,29.771864861828607,28.58166189,35.32526475,38.57374392,41.00346021,31.48148148
8339.0,44.640260326310006,44.3902439,42.30215827,49.93678887,46.02446483,44.42675159
8340.0,51.46724494689512,51.18259224,50.45492142,56.22389307,56.95415695,61.67854315
8342.0,49.36242811871457,49.39059779,44.82758621,56.06060606,47.45575221,48.29689883
8343.0,62.227281010867756,62.74601687,60.73743922,55.98159509,55.13626834,49.46156703
8344.0,56.24958681748144,56.3002681,54.36197917,61.36849608,56.19896065,62.73990735
8345.0,38.916965446320326,37.65060241,42.97297297,46.08938547,58.98734177,55.61959654
8346.0,36.13459214560678,34.60264901,39.38879457,55.22620905,59.92907801,61.32208158
8347.0,55.72638396439912,55.50935551,50.55432373,67.89587852,63.52941176,55.31914894
8348.0,43.86297899630411,43.75,41.85022026,43.76528117,41.93548387,48.55875831
8349.0,51.35069742520275,52.43902439,49.56140351,36.18843683,24.57983193,29.501084600000002
8350.0,50.60325125452738,50.38621509,50.82256169,52.34042553,53.46294046,49.77753059
8351.0,65.54914039252579,65.7186389,63.48747592,65.61420819,68.93101632,63.3448446
8352.0,57.33874766548644,58.01324503,52.82522996,44.66463415,46.63461538,44.25981873
8355.0,49.79289652385512,50.11389522,44.51901566,38.86138614,44.25887265,32.96943231
8356.0,47.37713119339746,48.16326531,47.86729858,43.36917563,22.51082251,31.37254902
8357.0,99.0807381556664,100.0,100.0,100.0,100.0,100.0
8358.0,66.0889409238155,66.33522727,66.18122977,66.50082919,66.11445783,65.96119929
8359.0,45.25859311619791,45.01039501,43.66602687,54.22842197,45.71428571,41.93832599
8360.0,64.43196424740435,64.65781410000001,64.5557656,65.82048957,63.81135707,63.3911368
8361.0,46.33026183590253,46.37904468,48.98911353,39.71291866,39.41267388,32.76661515
8362.0,7.033556426631005,5.679513185,6.966292135,12.99734748,13.80208333,15.27377522
8363.0,30.361662306551132,29.848866499999996,31.976047899999998,29.494712100000005,28.611500699999997,29.88338192
8364.0,52.06057140813373,52.07756233,48.84792627,52.22319093,52.34182416,51.62454874
8365.0,36.418968372767246,36.45038168,28.57142857,25.33589251,32.58426966,34.48275862
8366.0,63.03444134825836,63.39622642,64.39169139,64.20395421,57.11252654,43.58178054
8367.0,50.66972796874441,50.54644809,50.27777778,47.74774775,52.40875912,50.5
8368.0,53.36984580550462,52.98969072,56.93069307,57.76397516,59.2760181,65.51724138
8369.0,43.70226267770471,43.03482587,51.42857143,47.70017036,48.59375,47.64795144
8370.0,40.60298822714992,40.32786885,36.22589532,43.39853301,42.22737819,47.43589744
8371.0,49.830247778233314,49.24760602,54.85362096,64.14219474,56.07196402,53.072625699999996
8373.0,59.41721545970539,60.0,56.59050967,57.19769674,49.15572233,43.485617600000005
8374.0,45.742283140033116,44.58398744,43.20785597,63.11926606,69.79865772,64.15841584
8378.0,54.69364379216892,54.81843575,53.4107402,55.84691708,52.07006369,49.62089301
8380.0,39.69806648149041,39.16811092,41.70528267,44.93433396,42.47258225,44.50549451
8381.0,35.59875177332854,35.71428571,31.52965661,25.96858639,26.01626016,25.47709924
8382.0,29.466875755380645,28.88040712,30.77975376,26.69616519,29.73395931,31.45009416
8383.0,37.03883230253681,36.490250700000004,36.90322581,31.36363636,42.38505747,29.419889500000004
8386.0,47.792122976437525,47.5308642,53.8071066,40.4494382,47.70114943,47.32510288
8387.0,42.06698740563415,41.88640974,39.2120075,40.33613445,41.80238871,49.89293362
8388.0,60.89023741251453,61.45833333,57.51121076,58.16091954,52.3902439,45.73502722
8390.0,28.22531746888618,27.67515394,27.45318352,26.29828128,28.142548600000005,29.12289916
8391.0,14.340827437976522,13.50491614,16.35598316,13.45169,11.43310838,13.25415677
8392.0,42.74785335523145,42.6746167,42.16757741,38.26311264,38.90362511,44.86661277
8395.0,51.16629685068282,51.09780439,51.35135135,49.65034965,51.05105105,45.97156398
8396.0,46.69717282512116,45.83333333,52.72727273,54.016620499999995,59.18653576,54.78395062
8397.0,50.89475105915126,50.32175032,54.87132353,53.68945224,60.47874939,60.96879367
8398.0,46.15995692717274,45.79375848,49.39759036,52.09235209,47.36842105,48.96161108
8399.0,71.47706500050907,71.90618762,72.14043035,71.8548859,69.41176471,62.40179574
8400.0,60.064849323150675,60.38910506,59.296875,60.65705128,55.03937008,54.33715221
8401.0,40.767146294596145,40.59574468,37.90546803,37.0994941,39.86551393,39.8637138
8402.0,42.4059899438045,42.46461282,40.23569024,37.48987854,36.08402101,37.63265306
8403.0,43.917463788822374,44.06976744,36.54450262,38.21448013,39.922049,40.19912881
8404.0,43.83271491693137,43.63636364,43.75,44.97645212,42.4689441,35.93637021
8407.0,34.778994607307,34.65465465,29.50329144,24.69066367,32.06521739,33.28813559
8408.0,50.32296935064961,50.62240664,45.52429668,49.36936937,43.41782502,43.55371901
8410.0,60.58691362250651,60.78431373,60.72507553,59.39393939,58.93416928,44.34782609
8411.0,38.5823481737286,38.69226155,33.76623377,30.12714207,31.23162365,29.07117008
8412.0,40.21530503902819,39.52776563,45.69822741,44.28634949,45.19392917,45.29067147
8413.0,48.69703823305114,48.70093975,48.31955923,52.50783699,44.57900807,42.87169043
8414.0,32.44064794562985,31.38888889,33.14763231,40.12345679,45.29616725,58.28729282
8415.0,43.41657116358911,43.11649017,39.59854015,46.42857143,46.92307692,48.76660342
8416.0,45.12891821537554,46.15384615,41.54929577,32.27848101,17.22222222,41.33333333
8417.0,54.34534655077784,54.43786982,52.87610619,54.0,52.79805353,67.92035398
8418.0,47.13300558425863,46.197183100000004,54.11311054,56.21301775,60.77032809999999,58.04529201
8419.0,38.88176672827497,38.26005613,39.86599665,41.03147516,44.95230525,39.02815272
8420.0,21.458078383762672,20.42410714,24.26868906,23.80952381,26.83790965,26.97426797
8421.0,55.37621851322171,55.23613963,57.73056058,55.75589459,57.7201191,60.88544044
8422.0,38.00741377786754,38.07670928,30.10618364,31.75328384,33.21596244,31.31313131
8423.0,38.557440828859704,38.37710702,37.88135593,39.73684211,34.06998158,39.34034417
8424.0,42.62455858882892,42.56584537,44.4937833,43.6097561,35.49295775,36.00697472
8425.0,43.251038067732644,42.93478261,49.84520124,43.0875576,40.14084507,35.68
8426.0,55.87752717533073,55.7122708,57.27449079,62.37188873,58.71070858,60.83877996
8428.0,63.88679760788282,63.78711917,67.25440806,68.97590361,68.55045872,65.4564681
8429.0,44.262985346997326,44.1890166,41.21510673,44.13580247,42.29007634,43.88489209
8430.0,53.5983153294408,53.94736842,45.18760196,47.47826087,50.92250923,48.83040936
8431.0,59.356175911020934,59.84251969,64.71544715,56.43879173,45.81881533,50.77160494
8432.0,58.43838279630542,58.5898709,60.97318769,58.56219709,54.74509804,54.29344151
8433.0,60.616440343055395,60.92943201,57.63016158,56.77799607,58.67768595,55.70599613
8434.0,37.862196321044614,37.0741483,40.25157233,43.39622642,46.09120521,41.15138593
8435.0,42.392368260128265,41.56378601,39.375,48.27586207,58.23927765,58.53658537
8436.0,52.463770705032005,52.17889908,53.80359613,58.29662261,56.63206459,50.06622517
8437.0,51.69156474295527,51.18230359,60.809716599999994,52.55854293,56.686291000000004,55.45302013
8438.0,59.2729149047556,59.80230643,57.66423358,47.46059545,51.30434783,61.26255379999999
8439.0,42.98586243176173,42.20449601,53.25054785,55.00770416,47.10640946,54.52145215
9800.0,1.1104420464695437,0.0,0.0,0.0,0.0,0.0
9801.0,1.1104420464695437,0.0,0.0,0.0,0.0,0.0
9900.0,1.1104420464695437,0.0,0.0,0.0,0.0,0.0
