GEO.id,GEO.id2,GEO.display-label,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,,,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - U.S. citizen, born in the United States","Margin of Error; Total: - U.S. citizen, born in the United States","Estimate; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate; Total: - U.S. citizen, born abroad of American parent(s)","Margin of Error; Total: - U.S. citizen, born abroad of American parent(s)",Estimate; Total: - U.S. citizen by naturalization,Margin of Error; Total: - U.S. citizen by naturalization,Estimate; Total: - Not a U.S. citizen,Margin of Error; Total: - Not a U.S. citizen
1400000US17031805901,17031805901,"Census Tract 8059.01, Cook County, Illinois",8059.01,9.218485362,4133,271,3089,290,8,12,23,28,632,143,381,151
1400000US17031805902,17031805902,"Census Tract 8059.02, Cook County, Illinois",8059.02,11.43466992,6559,513,4194,415,5,12,47,43,1563,343,750,461
1400000US17031806001,17031806001,"Census Tract 8060.01, Cook County, Illinois",8060.01,24.35833747,6039,386,2448,380,0,15,57,46,2063,445,1471,380
1400000US17031806002,17031806002,"Census Tract 8060.02, Cook County, Illinois",8060.02,29.85230689,7651,584,2927,574,36,32,12,18,2392,334,2284,497
1400000US17031806003,17031806003,"Census Tract 8060.03, Cook County, Illinois",8060.03,24.39455782,7350,555,2539,485,54,106,31,37,2933,504,1793,493
1400000US17031806004,17031806004,"Census Tract 8060.04, Cook County, Illinois",8060.04,22.6596445,7595,587,3148,359,31,37,35,53,2660,440,1721,502
1400000US17031806102,17031806102,"Census Tract 8061.02, Cook County, Illinois",8061.02,3.866042847,4061,285,3011,241,0,11,50,55,843,235,157,78
1400000US17031806103,17031806103,"Census Tract 8061.03, Cook County, Illinois",8061.03,8.457511075,4966,326,3718,352,2,7,19,21,807,232,420,164
1400000US17031806104,17031806104,"Census Tract 8061.04, Cook County, Illinois",8061.04,23.15131977,4963,518,2567,418,11,18,78,71,1158,359,1149,309
1400000US17031806201,17031806201,"Census Tract 8062.01, Cook County, Illinois",8062.01,9.913520354,4741,467,3235,468,86,99,43,66,907,361,470,203
1400000US17031806202,17031806202,"Census Tract 8062.02, Cook County, Illinois",8062.02,5.596269154,4503,337,3481,356,7,12,13,21,750,223,252,163
1400000US17031806300,17031806300,"Census Tract 8063, Cook County, Illinois",8063,8.198401312,4879,390,3695,384,8,14,43,44,733,237,400,248
1400000US17031806400,17031806400,"Census Tract 8064, Cook County, Illinois",8064,13.14724919,2472,373,1845,168,0,11,16,16,286,93,325,317
1400000US17031806501,17031806501,"Census Tract 8065.01, Cook County, Illinois",8065.01,21.7768595,2420,220,1307,174,0,11,15,17,571,95,527,128
1400000US17031806502,17031806502,"Census Tract 8065.02, Cook County, Illinois",8065.02,21.54859219,4404,377,2777,316,0,11,28,38,650,162,949,276
1400000US17031806600,17031806600,"Census Tract 8066, Cook County, Illinois",8066,11.64462335,3478,289,2579,252,61,71,10,16,423,112,405,189
1400000US17031806700,17031806700,"Census Tract 8067, Cook County, Illinois",8067,4.414906243,4213,191,3336,219,10,17,29,27,652,130,186,129
1400000US17031806801,17031806801,"Census Tract 8068.01, Cook County, Illinois",8068.01,7.942332896,3815,442,2422,400,14,18,40,48,1036,242,303,138
1400000US17031806802,17031806802,"Census Tract 8068.02, Cook County, Illinois",8068.02,12.796041,2829,280,1756,254,8,13,33,36,670,171,362,209
1400000US17031806900,17031806900,"Census Tract 8069, Cook County, Illinois",8069,10.33591731,4644,541,2167,258,0,11,16,26,1981,336,480,233
1400000US17031807000,17031807000,"Census Tract 8070, Cook County, Illinois",8070,17.7942102,6356,524,3385,536,0,15,92,124,1748,286,1131,435
1400000US17031807100,17031807100,"Census Tract 8071, Cook County, Illinois",8071,4.594047963,3461,210,2728,209,0,11,28,30,546,139,159,103
1400000US17031807200,17031807200,"Census Tract 8072, Cook County, Illinois",8072,12.62506822,5497,426,3100,368,0,15,76,57,1627,273,694,272
1400000US17031807300,17031807300,"Census Tract 8073, Cook County, Illinois",8073,15.47455296,7270,458,3541,480,8,15,0,15,2596,364,1125,405
1400000US17031807400,17031807400,"Census Tract 8074, Cook County, Illinois",8074,17.26207089,7166,486,3972,562,7,12,20,22,1930,360,1237,437
1400000US17031807500,17031807500,"Census Tract 8075, Cook County, Illinois",8075,7.898448519,3545,241,2354,238,35,55,53,45,823,174,280,106
1400000US17031807600,17031807600,"Census Tract 8076, Cook County, Illinois",8076,13.26593137,6528,525,3408,474,21,34,59,81,2174,530,866,280
1400000US17031807700,17031807700,"Census Tract 8077, Cook County, Illinois",8077,18.6267845,5884,626,2892,476,0,15,121,142,1775,309,1096,553
1400000US17031807800,17031807800,"Census Tract 8078, Cook County, Illinois",8078,10.04953999,2826,208,1685,223,7,10,29,27,821,140,284,97
1400000US17031807900,17031807900,"Census Tract 8079, Cook County, Illinois",8079,7.602623269,4117,234,2556,288,0,11,0,11,1248,233,313,125
1400000US17031808001,17031808001,"Census Tract 8080.01, Cook County, Illinois",8080.01,6.480985538,3734,208,2151,169,0,11,33,34,1308,190,242,113
1400000US17031808002,17031808002,"Census Tract 8080.02, Cook County, Illinois",8080.02,8.265835929,4815,209,2864,266,63,97,46,43,1444,213,398,142
1400000US17031808100,17031808100,"Census Tract 8081, Cook County, Illinois",8081,5.837347691,3529,214,2380,232,43,30,24,37,876,188,206,90
1400000US17031808200,17031808200,"Census Tract 8082, Cook County, Illinois",8082,12.54213234,5637,241,3033,302,15,19,26,34,1856,248,707,250
1400000US17031808301,17031808301,"Census Tract 8083.01, Cook County, Illinois",8083.01,8.340003202,6247,355,3694,400,32,50,65,54,1935,366,521,201
1400000US17031808302,17031808302,"Census Tract 8083.02, Cook County, Illinois",8083.02,8.415074858,3874,219,2326,203,17,18,33,39,1172,193,326,140
1400000US17031808400,17031808400,"Census Tract 8084, Cook County, Illinois",8084,6.333255434,4279,313,2470,239,0,11,87,55,1451,289,271,117
1400000US17031808500,17031808500,"Census Tract 8085, Cook County, Illinois",8085,2.345261122,4136,298,3005,283,11,16,6,11,1017,196,97,54
1400000US17031808600,17031808600,"Census Tract 8086, Cook County, Illinois",8086,4.048192771,2075,166,1683,176,0,11,6,7,302,137,84,74
1400000US17031808702,17031808702,"Census Tract 8087.02, Cook County, Illinois",8087.02,11.51327756,5498,377,4401,340,6,12,98,47,360,95,633,126
1400000US17031808800,17031808800,"Census Tract 8088, Cook County, Illinois",8088,10.78536848,3718,273,3066,303,0,11,13,19,238,95,401,156
1400000US17031808900,17031808900,"Census Tract 8089, Cook County, Illinois",8089,4.946745562,4225,208,3803,222,0,11,42,32,171,56,209,91
1400000US17031809000,17031809000,"Census Tract 8090, Cook County, Illinois",8090,2.92508918,4205,274,3801,261,0,11,40,32,241,78,123,58
1400000US17031809100,17031809100,"Census Tract 8091, Cook County, Illinois",8091,4.18785522,3343,214,2994,212,0,11,27,22,182,83,140,98
1400000US17031809200,17031809200,"Census Tract 8092, Cook County, Illinois",8092,11.42028986,5175,478,3968,447,0,15,0,15,616,199,591,166
1400000US17031809300,17031809300,"Census Tract 8093, Cook County, Illinois",8093,15.40854417,4822,441,3768,435,7,17,76,54,228,128,743,242
1400000US17031809400,17031809400,"Census Tract 8094, Cook County, Illinois",8094,21.64518575,5276,415,3715,346,0,15,71,50,348,117,1142,296
1400000US17031809500,17031809500,"Census Tract 8095, Cook County, Illinois",8095,16.02697095,3856,249,2969,302,50,57,10,13,209,92,618,198
1400000US17031809600,17031809600,"Census Tract 8096, Cook County, Illinois",8096,7.542345797,3129,316,2527,307,0,11,25,31,341,166,236,89
1400000US17031809700,17031809700,"Census Tract 8097, Cook County, Illinois",8097,14.81115774,4051,447,2866,277,8,13,42,34,535,192,600,349
1400000US17031809800,17031809800,"Census Tract 8098, Cook County, Illinois",8098,9.368900455,3074,313,2546,292,0,11,47,49,193,85,288,156
1400000US17031809900,17031809900,"Census Tract 8099, Cook County, Illinois",8099,11.93731244,2999,282,2368,268,0,11,43,42,230,84,358,129
1400000US17031810000,17031810000,"Census Tract 8100, Cook County, Illinois",8100,10.94125355,4579,412,3672,403,0,11,118,64,288,104,501,194
1400000US17031810100,17031810100,"Census Tract 8101, Cook County, Illinois",8101,10.1141925,4904,366,4069,307,8,14,157,84,174,102,496,197
1400000US17031810200,17031810200,"Census Tract 8102, Cook County, Illinois",8102,12.74458874,5775,537,4260,509,0,15,11,17,768,307,736,244
1400000US17031810301,17031810301,"Census Tract 8103.01, Cook County, Illinois",8103.01,10.2379043,3741,243,2665,239,0,11,18,18,675,231,383,159
1400000US17031810302,17031810302,"Census Tract 8103.02, Cook County, Illinois",8103.02,6.186204763,3233,344,2604,322,5,8,110,125,314,129,200,99
1400000US17031810400,17031810400,"Census Tract 8104, Cook County, Illinois",8104,4.484803558,5396,115,4240,199,21,33,74,50,819,185,242,142
1400000US17031810501,17031810501,"Census Tract 8105.01, Cook County, Illinois",8105.01,4.224255402,5137,317,3734,377,0,15,65,60,1121,244,217,124
1400000US17031810502,17031810502,"Census Tract 8105.02, Cook County, Illinois",8105.02,15.19470092,4982,338,2690,376,33,33,128,83,1374,212,757,263
1400000US17031810600,17031810600,"Census Tract 8106, Cook County, Illinois",8106,11.2513369,4675,321,2546,327,72,67,96,77,1435,208,526,161
1400000US17031810701,17031810701,"Census Tract 8107.01, Cook County, Illinois",8107.01,15.14633219,5262,385,3383,407,252,135,83,64,747,161,797,232
1400000US17031810702,17031810702,"Census Tract 8107.02, Cook County, Illinois",8107.02,10.45636911,3988,294,2509,335,116,89,133,92,813,165,417,175
1400000US17031810800,17031810800,"Census Tract 8108, Cook County, Illinois",8108,11.78010471,5348,444,3764,416,91,84,14,12,849,282,630,237
1400000US17031810900,17031810900,"Census Tract 8109, Cook County, Illinois",8109,16.84380032,6210,554,4151,611,90,70,48,51,875,255,1046,386
1400000US17031811000,17031811000,"Census Tract 8110, Cook County, Illinois",8110,2.594282969,4163,256,3361,285,47,45,19,21,628,178,108,96
1400000US17031811100,17031811100,"Census Tract 8111, Cook County, Illinois",8111,21.78981938,6090,330,3795,396,111,103,89,108,768,232,1327,336
1400000US17031811200,17031811200,"Census Tract 8112, Cook County, Illinois",8112,9.676855895,5725,338,4338,310,64,48,81,62,688,185,554,198
1400000US17031811301,17031811301,"Census Tract 8113.01, Cook County, Illinois",8113.01,14.81115286,5057,426,3332,358,19,32,34,46,923,175,749,287
1400000US17031811302,17031811302,"Census Tract 8113.02, Cook County, Illinois",8113.02,16.97792869,3534,243,2343,257,64,46,60,58,467,158,600,142
1400000US17031811401,17031811401,"Census Tract 8114.01, Cook County, Illinois",8114.01,16.93936477,5195,285,3348,363,0,15,22,25,945,196,880,257
1400000US17031811402,17031811402,"Census Tract 8114.02, Cook County, Illinois",8114.02,20.4705365,4548,376,2839,424,9,15,17,22,752,239,931,328
1400000US17031811500,17031811500,"Census Tract 8115, Cook County, Illinois",8115,15.81845486,5993,443,3651,363,105,87,19,21,1270,293,948,298
1400000US17031811600,17031811600,"Census Tract 8116, Cook County, Illinois",8116,18.57352701,6127,325,3255,470,16,29,175,115,1543,350,1138,306
1400000US17031811701,17031811701,"Census Tract 8117.01, Cook County, Illinois",8117.01,23.35674862,3986,352,2650,291,8,12,17,28,380,133,931,311
1400000US17031811702,17031811702,"Census Tract 8117.02, Cook County, Illinois",8117.02,19.13538111,4395,395,2946,333,22,34,21,34,565,129,841,267
1400000US17031811800,17031811800,"Census Tract 8118, Cook County, Illinois",8118,10.26753435,5532,400,4223,375,38,57,35,37,668,178,568,272
1400000US17031811900,17031811900,"Census Tract 8119, Cook County, Illinois",8119,2.588235294,5950,307,5403,341,0,15,63,40,330,109,154,69
1400000US17031812000,17031812000,"Census Tract 8120, Cook County, Illinois",8120,1.94964982,5283,310,4691,293,0,15,57,51,432,194,103,96
1400000US17031812100,17031812100,"Census Tract 8121, Cook County, Illinois",8121,2.152389152,4646,290,4303,285,12,18,15,17,216,67,100,53
1400000US17031812200,17031812200,"Census Tract 8122, Cook County, Illinois",8122,1.221849545,4174,260,3757,285,8,12,18,27,340,119,51,31
1400000US17031812301,17031812301,"Census Tract 8123.01, Cook County, Illinois",8123.01,10.01076426,3716,432,3004,409,16,26,55,50,269,117,372,221
1400000US17031812302,17031812302,"Census Tract 8123.02, Cook County, Illinois",8123.02,5.654870485,2741,337,2389,292,0,11,72,55,125,77,155,87
1400000US17031812400,17031812400,"Census Tract 8124, Cook County, Illinois",8124,3.312392918,3502,179,3113,186,0,11,50,42,223,80,116,61
1400000US17031812500,17031812500,"Census Tract 8125, Cook County, Illinois",8125,1.514701515,3367,352,3140,340,0,11,58,39,118,62,51,47
1400000US17031812600,17031812600,"Census Tract 8126, Cook County, Illinois",8126,9.814869233,3403,327,2908,332,0,11,17,21,144,81,334,164
1400000US17031812700,17031812700,"Census Tract 8127, Cook County, Illinois",8127,5.505161089,3197,254,2779,247,4,9,31,25,207,88,176,111
1400000US17031812801,17031812801,"Census Tract 8128.01, Cook County, Illinois",8128.01,11.24828532,2916,333,2375,273,14,25,46,37,153,64,328,164
1400000US17031812802,17031812802,"Census Tract 8128.02, Cook County, Illinois",8128.02,6.011342155,2645,291,2362,241,9,15,9,14,106,64,159,95
1400000US17031812900,17031812900,"Census Tract 8129, Cook County, Illinois",8129,3.18576748,4834,319,4431,321,0,11,9,12,240,77,154,102
1400000US17031813000,17031813000,"Census Tract 8130, Cook County, Illinois",8130,4.753914989,3576,293,3224,277,35,27,39,40,108,56,170,102
1400000US17031813100,17031813100,"Census Tract 8131, Cook County, Illinois",8131,5.690562981,4938,339,4333,321,26,35,20,15,278,147,281,137
1400000US17031813200,17031813200,"Census Tract 8132, Cook County, Illinois",8132,3.050847458,4425,295,3980,315,16,19,18,21,276,141,135,105
1400000US17031813301,17031813301,"Census Tract 8133.01, Cook County, Illinois",8133.01,33.55685946,3579,382,2078,283,25,25,20,28,255,101,1201,257
1400000US17031813302,17031813302,"Census Tract 8133.02, Cook County, Illinois",8133.02,34.61644974,3611,490,2022,308,34,31,27,28,278,104,1250,221
1400000US17031813400,17031813400,"Census Tract 8134, Cook County, Illinois",8134,28.84717081,7564,667,4380,533,40,45,62,69,900,227,2182,435
1400000US17031813500,17031813500,"Census Tract 8135, Cook County, Illinois",8135,27.34132866,7421,743,4018,582,46,52,31,44,1297,383,2029,399
1400000US17031813600,17031813600,"Census Tract 8136, Cook County, Illinois",8136,33.50515464,5238,458,2643,373,32,36,35,42,773,155,1755,325
1400000US17031813701,17031813701,"Census Tract 8137.01, Cook County, Illinois",8137.01,32.22831505,4012,430,2329,365,0,11,0,11,390,176,1293,388
1400000US17031813702,17031813702,"Census Tract 8137.02, Cook County, Illinois",8137.02,28.47422141,3821,385,2241,348,60,79,35,33,397,148,1088,301
1400000US17031813801,17031813801,"Census Tract 8138.01, Cook County, Illinois",8138.01,36.40552995,3038,321,1473,252,0,11,113,93,346,131,1106,224
1400000US17031813802,17031813802,"Census Tract 8138.02, Cook County, Illinois",8138.02,26.40375587,5325,719,3401,496,0,15,45,56,473,141,1406,347
1400000US17031813900,17031813900,"Census Tract 8139, Cook County, Illinois",8139,30.00766284,6525,527,3779,429,22,39,66,63,700,180,1958,319
1400000US17031814000,17031814000,"Census Tract 8140, Cook County, Illinois",8140,23.10842434,5128,455,3066,444,43,41,44,50,790,190,1185,291
1400000US17031814100,17031814100,"Census Tract 8141, Cook County, Illinois",8141,38.25722274,4292,553,2050,285,68,43,35,34,497,139,1642,461
1400000US17031814200,17031814200,"Census Tract 8142, Cook County, Illinois",8142,28.35776249,6686,625,4034,509,9,14,24,37,723,225,1896,346
1400000US17031814300,17031814300,"Census Tract 8143, Cook County, Illinois",8143,23.88998035,5090,599,3169,500,50,44,65,48,590,147,1216,332
1400000US17031814400,17031814400,"Census Tract 8144, Cook County, Illinois",8144,20.48478461,7591,659,5017,476,14,22,33,40,972,344,1555,376
1400000US17031814500,17031814500,"Census Tract 8145, Cook County, Illinois",8145,20.80882353,5440,538,3497,459,79,74,10,18,722,180,1132,382
1400000US17031814600,17031814600,"Census Tract 8146, Cook County, Illinois",8146,16.24508151,5337,566,3881,458,56,77,28,32,505,177,867,258
1400000US17031814700,17031814700,"Census Tract 8147, Cook County, Illinois",8147,18.29436039,5816,676,3800,489,37,43,81,84,834,188,1064,325
1400000US17031814800,17031814800,"Census Tract 8148, Cook County, Illinois",8148,8.637873754,6020,637,4615,588,65,77,25,38,795,285,520,233
1400000US17031814900,17031814900,"Census Tract 8149, Cook County, Illinois",8149,11.62413335,6779,672,5313,576,98,85,0,15,580,212,788,238
1400000US17031815000,17031815000,"Census Tract 8150, Cook County, Illinois",8150,24.1266884,4294,520,2722,489,0,11,45,42,491,162,1036,261
1400000US17031815100,17031815100,"Census Tract 8151, Cook County, Illinois",8151,15.84311988,4513,533,3108,455,25,42,65,52,600,217,715,351
1400000US17031815200,17031815200,"Census Tract 8152, Cook County, Illinois",8152,9.87435567,6208,598,4516,559,64,62,16,28,999,234,613,203
1400000US17031815300,17031815300,"Census Tract 8153, Cook County, Illinois",8153,12.4137931,3915,341,2863,314,21,25,69,81,476,131,486,231
1400000US17031815400,17031815400,"Census Tract 8154, Cook County, Illinois",8154,5.849787784,5419,487,4284,404,49,76,73,69,696,194,317,195
1400000US17031815500,17031815500,"Census Tract 8155, Cook County, Illinois",8155,16.79952409,8405,936,5833,852,176,139,58,84,926,312,1412,548
1400000US17031815600,17031815600,"Census Tract 8156, Cook County, Illinois",8156,1.571594878,5154,122,4567,234,10,24,51,57,445,163,81,85
1400000US17031815701,17031815701,"Census Tract 8157.01, Cook County, Illinois",8157.01,2.102496715,3805,237,3453,227,8,11,58,46,206,85,80,46
1400000US17031815702,17031815702,"Census Tract 8157.02, Cook County, Illinois",8157.02,5.77708617,5141,236,4298,276,0,15,157,104,389,127,297,211
1400000US17031815800,17031815800,"Census Tract 8158, Cook County, Illinois",8158,5.079155673,1516,106,1390,112,0,11,0,11,49,34,77,56
1400000US17031815900,17031815900,"Census Tract 8159, Cook County, Illinois",8159,12.1674662,4586,337,3778,355,0,11,63,51,187,106,558,349
1400000US17031816000,17031816000,"Census Tract 8160, Cook County, Illinois",8160,4.282339043,3386,282,3055,285,0,11,28,45,158,73,145,81
1400000US17031816100,17031816100,"Census Tract 8161, Cook County, Illinois",8161,5.480552877,6222,409,5259,410,124,89,94,54,404,164,341,203
1400000US17031816200,17031816200,"Census Tract 8162, Cook County, Illinois",8162,9.730171709,3669,321,2642,274,137,117,50,40,483,158,357,126
1400000US17031816300,17031816300,"Census Tract 8163, Cook County, Illinois",8163,21.00677638,5165,371,3248,302,72,74,132,105,628,182,1085,272
1400000US17031816401,17031816401,"Census Tract 8164.01, Cook County, Illinois",8164.01,27.46868091,5428,476,3102,404,118,157,41,44,676,182,1491,435
